name	address	latitude	longitude	phone	workingTime	province	point
Sacombank-Chi nhánh Long Khánh-Phòng giao dịch Định Quán	Ấp 1, Xã Phú Lợi, Huyện Định Quán, Tỉnh Đồng Nai	11.2192373	107.3878803	(0251) 2220 804	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Đông Hòa	586 Quốc lộ 1A, Ấp Bàu Cá, Xã Trung Hòa, Huyện Trảng Bom, Tỉnh Đồng Nai	10.9304341	106.966170599999	(0251) 3868 819	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Đồng Nai-Phòng giao dịch Trảng Bom	07 Quốc lộ 1A, Tổ 22, Ấp Thái Hòa, Xã Hố Nai 3, Huyện Trảng Bom, Tỉnh Đồng Nai	10.9620111	106.9438576	(0251) 3673 970	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Đồng Nai	100
Sacombank-Chi nhánh Gia Lai-Phòng giao dịch An Khê	24 Hoàng Văn Thụ, Phường Tây Sơn, Thị xã An Khê, Tỉnh Gia Lai	13.9598475	108.660570799999	(0269) 3832 268 /(929,930,939)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Gia Lai	100
Sacombank-Chi nhánh Gia Lai-Phòng giao dịch Chư Sê	749-751 Hùng Vương, Tổ dân phố 9, Thị trấn Chư Sê, Huyện Chư Sê, Tỉnh Gia Lai	13.6984006	108.0749235	(0269) 6258 006 (007)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Gia Lai	100
Sacombank-Chi nhánh Gia Lai	38 Nguyễn Thiện Thuật, Phường Diên Hồng, Thành phố Pleiku, Tỉnh Gia Lai	13.9791035	107.9973248	(0269) 3720 074	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Gia Lai	100
Sacombank-Chi nhánh Hậu Giang-Phòng giao dịch Ngã Bảy	59 Nguyễn Thị Minh Khai, Khu vực 3, Phường Ngã Bảy, Thành phố Ngã Bảy, Tỉnh Hậu Giang	9.8145587	105.8161519	(0293) 3962 826	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hậu Giang	100
Sacombank-Chi nhánh Hậu Giang	31 đường 3/2, Khu vực 3, Phường 5, Thành phố Vị Thanh, Tỉnh Hậu Giang	9.8545154	105.5415755	(0293) 3876 075	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hậu Giang	100
Sacombank-Chi nhánh Hậu Giang-Phòng giao dịch Châu Thành A	9A Quốc Lộ 61, Ấp Tân Phú, Thị Trấn Cái Tắc, Huyện Châu Thành A, Tỉnh Hậu Giang	9.9239014	105.7237101	(0293) 3952 774	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hậu Giang	100
Sacombank-Chi nhánh Hậu Giang-Phòng giao dịch Châu Thành Hậu Giang	B25-B26 đường Hùng Vương, Thị trấn Ngã Sáu, Huyện Châu Thành, Tỉnh Hậu Giang	9.9236279	105.800962	(0293) 3956 764	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hậu Giang	100
Sacombank-Chi nhánh Hậu Giang-Phòng giao dịch Long Mỹ	44L đường Cách Mạng Tháng Tám, Khu vực 2, Phường Thuận An, Thị xã Long Mỹ, Tỉnh Hậu Giang	9.6797229	105.570818799999	(0293) 3511 618	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hậu Giang	100
Sacombank-Chi nhánh Phụng Hiệp	130-132 Hùng Vương, Ấp Mỹ Quới, Thị trấn Cây Dương, Huyện Phụng Hiệp, Tỉnh Hậu Giang	9.7810234	105.7374572	(0293) 3878 318	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hậu Giang	100
Sacombank-Chi nhánh Hưng Yên-Phòng giao dịch Khoái Châu	Khu Trung tâm thương mại, Thôn An Bình, Xã Dân Tiến, Huyện Khoái Châu, Tỉnh Hưng Yên	20.8392174	106.006801499999	(0221) 3920 690	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hưng Yên	100
Sacombank-Chi nhánh Hưng Yên-Phòng giao dịch Văn Lâm	Thửa đất số 463+464, tờ bản đồ số 05, khu TTTM Như Quỳnh, Thị trấn Như Quỳnh, Huyện Văn Lâm, Tỉnh Hưng Yên	20.9885788	105.987614899999	(0221) 3785 614	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hưng Yên	100
Sacombank-Chi nhánh Hưng Yên-Phòng giao dịch Phố Hiến	279 Điện Biên, Phường Quang Trung, Thành phố Hưng Yên, Tỉnh Hưng Yên	20.6476145	106.056892899999	(0221) 3866 770	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hưng Yên	100
Sacombank-Chi nhánh Hưng Yên-Phòng giao dịch Yên Mỹ	Khu thương mại thôn Trai Trang, Thị trấn Yên Mỹ, Huyện Yên Mỹ, Tỉnh Hưng Yên	20.8903405	106.0399153	(0221) 3 962979	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hưng Yên	100
Sacombank-Chi nhánh Hưng Yên-Phòng giao dịch Văn Giang	219 phố Văn Giang, Thị trấn Văn Giang, Huyện Văn Giang, Tỉnh Hưng Yên	20.9414842	105.9569025	(0221) 3933 505 (506)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hưng Yên	100
Sacombank-Chi nhánh Hưng Yên	Km22+500 Quốc Lộ 5A, Thị trấn Bần Yên Nhân, Huyện Mỹ Hào, Tỉnh Hưng Yên	20.9257379	106.099291	(0221) 3942 905	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hưng Yên	100
Sacombank-Chi nhánh Quảng Ninh-Phòng giao dịch Móng Cái	77 Trần Phú, Phường Trần Phú, Thành phố Móng Cái, Tỉnh Quảng Ninh	21.5310426	107.9692468	(0203) 6258 688	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Ninh	100
Sacombank-Chi nhánh Quảng Ninh	607 Lê Thánh Tông, phường Bạch Đằng, Thành phố Hạ Long, Tỉnh Quảng Ninh	20.9513633	107.086253299999	(0203) 3696 789	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Ninh	100
Sacombank-Chi nhánh Quảng Ninh-Phòng giao dịch Cẩm Phả	443 Trần Phú, Phường Cẩm Trung, Thành phố Cẩm Phả, Tỉnh Quảng Ninh	21.010038	107.260776699999	(0203) 3868 682	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Ninh	100
Sacombank-Chi nhánh Khánh Hòa-Phòng giao dịch Phương Sài	42 đường Thái Nguyên, Phường Phương Sài, Thành phố Nha Trang, Tỉnh Khánh Hòa	12.2480467	109.1843205	(0258) 3821 778	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Khánh Hòa	100
Sacombank-Chi nhánh Khánh Hòa-Phòng giao dịch Lê Hồng Phong	892 Lê Hồng Phong, Phường Phước Long, Thành phố Nha Trang, Tỉnh Khánh Hòa	12.2209873	109.1863986	(0258) 3889 192	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Khánh Hòa	100
Sacombank-Chi nhánh Khánh Hòa-Phòng giao dịch Nha Trang	65 Nguyễn Trãi, Phường Phước Tiến, Thành phố Nha Trang, Tỉnh Khánh Hòa	12.2439766	109.187096099999	(0258) 3515 495	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Khánh Hòa	100
Sacombank-Chi nhánh Khánh Hòa-Phòng giao dịch Cam Ranh	2212 Hùng Vương, Tổ dân phố Ngô Mây, Phường Ba Ngòi, Thành phố Cam Ranh, Tỉnh Khánh Hòa 	11.9172222	109.1439057	(0258) 3954 300	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Khánh Hòa	100
Sacombank-Chi nhánh Hải Phòng-Phòng giao dịch Hoa Phượng	119-121 Đinh Tiên Hoàng, Phường Hoàng Văn Thụ, Quận Hồng Bàng, Thành phố Hải Phòng	20.858073	106.6801023	(0255) 3569 345 (113)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Phòng	100
Sacombank-Chi nhánh Hải Phòng-Phòng giao dịch Kiến An	25-27-29 đường Trần Thành Ngọ, Phường Trần Thành Ngọ, Quận Kiến An, Thành phố Hải Phòng	20.8037879	106.625715099999	(0255) 3734 016 (018)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Phòng	100
Sacombank-Chi nhánh Hải Phòng	62-64 Tôn Đức Thắng, Phường Trần Nguyên Hãn, Quận Lê Chân, Thành phố Hải Phòng	20.8504656	106.658086899999	(0255) 3719 999	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hải Phòng	100
Sacombank-Chi nhánh Lâm Đồng-Phòng giao dịch Di Linh	671 Hùng Vương, Thị trấn Di Linh, Huyện Di Linh, Tỉnh Lâm Đồng	11.5843613	108.077311099999	(0263) 3792 998	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lâm Đồng	100
Sacombank-Chi nhánh Lâm Đồng-Phòng giao dịch Lâm Hà	809 - 811 Hùng Vương, Thị trấn Đinh Văn, Huyện Lâm Hà, Tỉnh Lâm Đồng	11.7911987	108.240796999999	(0263) 3686 662	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lâm Đồng	100
Sacombank-Chi nhánh Lâm Đồng-Phòng giao dịch Đà Lạt	32 Khu Hòa Bình - Số 3,5 đường 3 Tháng 2, Phường 1, Thành phố Đà Lạt, Tỉnh Lâm Đồng	11.9436491	108.4361794	(0263) 3511 082	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lâm Đồng	100
Sacombank-Chi nhánh Lâm Đồng	29 Hai Bà Trưng, Phường 6, Thành phố Đà Lạt, Tỉnh Lâm Đồng	11.9470008	108.433596699999	(0263).3.549.045	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lâm Đồng	100
Sacombank-Chi nhánh Lâm Đồng-Phòng giao dịch Quang Trung	67 Quang Trung, Phường 9, Thành phố Đà Lạt, Tỉnh Lâm Đồng	11.9452047	108.4570793	(0263) 3826 600	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lâm Đồng	100
Sacombank-Chi nhánh Lạng Sơn-Phòng giao dịch Đồng Đăng	Số 3 đường Hoàng Văn Thụ, Khu Nam Quan, Thị trấn Đồng Đăng, Huyện Cao Lộc, Tỉnh Lạng Sơn	21.9525079	106.6984895	(025) 3855 456	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lạng Sơn	100
Sacombank-Chi nhánh Lạng Sơn	01 Lê Lai, Phường Hoàng Văn Thụ, Thành phố Lạng Sơn, Tỉnh Lạng Sơn	21.859103	106.757378	(025) 3886 622	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Lạng Sơn	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Kiến Tường	53-55-57 Hùng Vương, Khu phố 1, Phường 1, Thị xã Kiến Tường, Tỉnh Long An	10.7788581	105.930327799999	(0272) 3958 330 (333)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Bến Lức	18A Nguyễn Hữu Thọ, Khu phố 3, Thị trấn Bến Lức, Huyện Bến Lức, Tỉnh Long An	10.6433317	106.482807399999	(0272) 3633 443	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Thủ Thừa	9/167A Hương Lộ 6, Khu phố 3 Nhà Thương, Thị trấn Thủ Thừa, Huyện Thủ Thừa, Tỉnh Long An	10.598891	106.4042617	(0272) 3613 660 (61,63)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Cần Đước	84B Quốc lộ 50, Khu phố 1B, Thị trấn Cần Đước, Huyện Cần Đước, Tỉnh Long An	10.5017344	106.608342799999	(0272) 3713 555 (888)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An	319 Hùng Vương, Khu phố Bình Cư 3, Phường 6, Thành phố Tân An, Tỉnh Long An	10.5380272	106.405255399999	(0272) 3831 590	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Vĩnh Hưng	79 đường Cách Mạng Tháng Tám, Thị trấn Vĩnh Hưng, Huyện Vĩnh Hưng, Tỉnh Long An	10.8874625	105.7876661	(0272) 3636 985 (86,87)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Đức Hòa	531C Khu phố 3, Thị trấn Đức Hòa, Huyện Đức Hòa, Tỉnh Long An	10.83202	106.455385999999	(0272) 3763 976	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Cần Giuộc	Số 299, Tổ 13, Quốc lộ 50, Khu phố 3, Thị trấn Cần Giuộc, Huyện Cần Giuộc, Tỉnh Long An	10.6012163	106.6667739	(0272) 3741 717 (18)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Long An-Phòng giao dịch Thạnh Hóa	909 Lê Duẩn, Khu phố 3, Thị trấn Thạnh Hóa, Huyện Thạnh Hóa, Tỉnh Long An	10.6551139	106.1814297	(0272) 3637 551 (52,53,54,55)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Tân Thạnh	38-40-42 đường số 3, Khu phố 1, Thị trấn Tân Thạnh, Huyện Tân Thạnh, Tỉnh Long An	10.6040801	106.048619499999	(0272) 3636 985 (86,87)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Long An	100
Sacombank-Chi nhánh Nam Định	466-470 Trần Hưng Đạo, Phường Quang Trung, Thành phố Nam Định, Tỉnh Nam Định	20.4302076	106.1779535	0228.3.999.799	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Nam Định	100
Sacombank-Chi nhánh Nghệ An-Phòng giao dịch Hưng Bình	85 Lê Hồng Phong, Thành phố Vinh, Tỉnh Nghệ An	18.676394	105.678237699999	(0238) 8696 688 (777)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Nghệ An	100
Sacombank-Chi nhánh Nghệ An	27 Quang Trung, Phường Quang Trung, Thành phố Vinh, Tỉnh Nghệ An	18.6737679	105.674273099999	(0238) 8600 777 (667)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Nghệ An	100
Sacombank-Chi nhánh Nghệ An-Phòng giao dịch Hà Huy Tập	28 Lê Nin, Thành phố Vinh, Tỉnh Nghệ An	18.7079714	105.6703281	(0238) 8652 777	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Nghệ An	100
Sacombank-Chi nhánh Ninh Bình	872 Trần Hưng Đạo, Phường Tân Thành, Thành phố Ninh Bình, Tỉnh Ninh Bình	20.2579998	105.9712103	0229 363 6888	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Ninh Bình	100
Sacombank-Chi nhánh Quảng Nam-Phòng giao dịch Nam Phước	158-160 đường Điện Biên Phủ, Thị trấn Nam Phước, Huyện Duy  Xuyên, Tỉnh Quảng Nam	15.8433109	108.2822677	(0235) 3777 123	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Quảng Nam-Phòng giao dịch Đại Lộc	Số 30, đường Hùng Vương, Khu 7, Thị trấn Ái Nghĩa, Huyện Đại Lộc, Tỉnh Quảng Nam	15.8825768	108.1151365	(024) 3 926 3467 - 3 926 4574	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Quảng Nam-Phòng giao dịch Thăng Bình	Tổ 2, Thôn Liễu Trì, Xã Bình Nguyên, Huyện Thăng Bình, Tỉnh Quảng Nam	15.7531165	108.3574502	(0235) 3835 366	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Quảng Nam	527 Phan Bội Châu, Lô 8 Khu TTTM, Thành phố Tam Kỳ, Tỉnh Quảng Nam	15.5803471	108.4731231	(0235) 3821 821	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Quảng Nam-Phòng giao dịch Chu Lai	273 Phạm Văn Đồng, Thị trấn Núi Thành, Huyện Núi Thành, Tỉnh Quảng Nam	15.4299164	108.6586005	(0235) 3571 766	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Nam	100
Sacombank-Chi nhánh Phú Yên-Phòng giao dịch Trần Hưng Đạo	39-41 Trần Hưng Đạo, Phường 1, Thành phố Tuy Hòa, Tỉnh Phú Yên	13.0855531	109.3030129	0257.381.8182	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Phú Yên	100
Sacombank-Chi nhánh Phú Yên	205-207-209-211 Hùng Vương, Phường 5, Thành phố Tuy Hòa, Tỉnh Phú Yên	13.1046096	109.3058562	(0257) 3893 341	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Phú Yên	100
Sacombank-Chi nhánh Phú Yên-Phòng giao dịch Nam Tuy Hòa	374 Nguyễn Văn Linh, Phường Phú Lâm, Thành phố Tuy Hòa, Tỉnh Phú Yên	13.0447526	109.3102668	0257.3851.851	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Phú Yên	100
Sacombank-Chi nhánh Phú Yên-Phòng giao dịch Sông Hinh	54Trần Hưng Đạo, Thị trấn Hai Riêng, Huyện Sông Hinh, Tỉnh Phú Yên	12.9791925	108.8970784	(0257) 3810 850 (68)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Phú Yên	100
Sacombank-Chi nhánh Phú Yên-Phòng giao dịch Sông Cầu	đường Trần Hưng Đạo, Phường Xuân Phú, Thị xã Sông Cầu, Tỉnh Phú Yên	13.4541989	109.220363799999	(0257) 3728 788	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Phú Yên	100
Sacombank-Chi nhánh Quảng Bình-Phòng giao dịch Bố Trạch	Quốc lộ 1A, Tiểu khu 2 Hoàn Lão, Huyện Bố Trạch, Tỉnh Quảng Bình	17.583333	106.533332999999	(0232) 3612 612/555	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Bình	100
Sacombank-Chi nhánh Quảng Bình-Phòng giao dịch Ba Đồn	Khu phố 1, Thị trấn Ba Đồn, Huyện Quảng Trạch, Tỉnh Quảng Bình	17.7555407	106.419975499999	(0232) 3516 567	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Bình	100
Sacombank-Chi nhánh Quảng Bình-Phòng giao dịch Bắc Lý	705 Lý Thường Kiệt, Phường Bắc Lý, Thành phố Đồng Hới, Tỉnh Quảng Bình	17.4904004	106.5983814	(0232) 3853 853/888/999	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Bình	100
Sacombank-Chi nhánh Quảng Bình-Phòng giao dịch Đồng Hới	252 Trần Hưng Đạo, Phường Nam Lý, Thành phố Đồng Hới, Tỉnh Quảng Bình	17.4699337	106.617094899999	(0232) 3847 847/(0232) 3834 888/(0232) 3834 889	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Bình	100
Sacombank-Chi nhánh Quảng Bình	5 Quang Trung, Phường Đồng Hải, Thành phố Đồng Hới, Tỉnh Quảng Bình	17.4709356	106.6221877	(0232) 3846 846	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Bình	100
Sacombank-Chi nhánh Quảng Bình-Phòng giao dịch Đồng Sơn	81 Lý Thái Tổ, Phường Bắc Nghĩa, Thành phố Đồng Hới, Tỉnh Quảng Bình	17.4448728	106.5878287	(0232) 3834 834/835/836	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Quảng Bình	100
Sacombank-Chi nhánh Ninh Thuận	757 Thống Nhất, Phường Kinh Dinh, Thành phố Phan Rang Tháp Chàm, Tỉnh Ninh Thuận	11.5803874	108.9910107	(0259) 3832 300	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Ninh Thuận	100
Sacombank-Chi nhánh Ninh Thuận-Phòng giao dịch Phan Rang - Tháp Chàm	Căn nhà tại thửa đất 139 (TM16-16) và 140 (TM16-15) tờ bản đồ số 18, khu đô thị mới Đông Bắc (Khu K1), Phường Thanh Sơn, Thành phố Phan Rang Tháp Chàm, Tỉnh Ninh Thuận	11.5699786	108.9912424	(0259) 3827 334	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Ninh Thuận	100
Sacombank-Chi nhánh Phú Thọ	1482 Hùng Vương, Phường Gia Cẩm, Thành phố Việt Trì, Tỉnh Phú Thọ	21.3105371	105.400387799999	(0210) 3666 555	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Phú Thọ	100
Sacombank-Chi nhánh Nghệ An-Phòng giao dịch Diễn Châu	Khối 3, Thị trấn Diễn Châu, Huyện Diễn Châu, Tỉnh Nghệ An	18.9815554	105.599469399999	(0238) 3605 777 (678)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Nghệ An	100
Sacombank-Chi nhánh Nghệ An-Phòng giao dịch Thái Hòa	91 Nguyễn Trãi, Phường Hòa Hiếu, Thị xã Thái Hòa, Tỉnh Nghệ An	18.7065973	105.6709141	(0238) 8740 789	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Nghệ An	100
Sacombank-Chi nhánh Sài Gòn-Phòng giao dịch Quận 1	63B Calmette, Phường Nguyễn Thái Bình,Quận 1, Thành phố Hồ Chí Minh	10.767301	106.699532999999	(028).3.9.144.515	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Sài Gòn	177-179-181 Nguyễn Thái Học, Phường Phạm Ngũ Lão,Quận 1, Thành phố Hồ Chí Minh	10.768482	106.6950506	(028).3.836.0243/ (028).3.837.8778	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Sài Gòn-Phòng giao dịch Huỳnh Thúc Kháng	Tầng trệt nhà số 2 & 4 và số 6 Huỳnh Thúc Kháng, Phường Bến Nghé,Quận 1, Thành phố Hồ Chí Minh	10.773275	106.702915999999	(028).3.9.147.486	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 4-Phòng giao dịch Nguyễn Công Trứ	44-50-52-54 Đ.Nguyễn Công Trứ và Số 41 Đ.Tôn Thất Đạm, P.Nguyễn Thái Bình,Quận 1, Thành phố Hồ Chí Minh	10.7700678	106.7034114	(028)39.153.792	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Định-Phòng giao dịch Võ Thị Sáu	38 Võ Thị Sáu, Phường Tân Định,Quận 1, Thành phố Hồ Chí Minh	10.790766	106.694622999999	(028) 3 820 6375 (78)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Tân Định-Phòng giao dịch Nguyễn Hữu Cầu	129-131, tầng 2 nhà 127 & lầu 1 nhà 133 Đ.Nguyễn Hữu Cầu, P.Tân Định,Quận 1, Thành phố Hồ Chí Minh	10.789586	106.690394999999	(028).3.8204 778/782/783	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Sài Gòn-Phòng giao dịch Nguyễn Cư Trinh	152 Trần Đình Xu, Phường Nguyễn Cư Trinh,Quận 1, Thành phố Hồ Chí Minh	10.7629907	106.6879427	028. 3 9 208 911 (12,13)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Sài Gòn-Phòng giao dịch Bến Thành	28-30-32 Nguyễn Thị Nghĩa, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh	10.7707697	106.6937005	(028)35127858	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Sài Gòn-Phòng giao dịch Cống Quỳnh	260 Cống Quỳnh, Phường Phạm Ngũ Lão,Quận 1, Thành phố Hồ Chí Minh	10.767575	106.686642	(028) 3 925 9260 (61, 62)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Hoa Việt-Phòng giao dịch Phó Cơ Điều	121-123 đường Phó Cơ Điều, Phường 04,Quận 11, Thành phố Hồ Chí Minh	10.7591252	106.6568095	(028) 39 560 951/52/53 	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Chợ Lớn	920-920A-920B Nguyễn Chí Thanh, Phường 4,Quận 11, Thành phố Hồ Chí Minh	10.756615	106.651558	(028).3.9.555.280	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Chợ Lớn-Phòng giao dịch Minh Phụng	258 Minh Phụng, Phường 2,Quận 11, Thành phố Hồ Chí Minh	10.7555967	106.6435317	028. 3969 9903 (04, 05)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 11	279 đường Lý Thường Kiệt, Phường 15,Quận 11, Thành phố Hồ Chí Minh	10.7618379	106.6562704	(028) 3.8.663.890 (892)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Chợ Lớn-Phòng giao dịch Lãnh Binh Thăng	317 - 319 Lãnh Binh Thăng, Phường 8,Quận 11, Thành phố Hồ Chí Minh	10.764514	106.648513999999	(028) 3 965 0934 (35,36)	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Chợ Lớn-Phòng giao dịch Lạc Long Quân	349L-349K Lạc Long Quân, Phường 5,Quận 11, Thành phố Hồ Chí Minh	10.770822	106.644954999999	(028)397.50.982	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Chợ Lớn-Phòng giao dịch Bình Thới	3-4-5 Lô 4, Khu B đường Lê Đại Hành, Phường 15,Quận 11, Thành phố Hồ Chí Minh	10.765923	106.654227999999	(028) 3.8.669.913	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
Sacombank-Chi nhánh Quận 11-Phòng giao dịch Lữ Gia	Số 3 đường số 2, Cư xá Lữ Gia, Phường 15,Quận 11, Thành phố Hồ Chí Minh	10.7721657	106.657027599999	(028).3.8.651.204	Thứ Hai-Thứ Sáu: 7h30-11h30; 13h00-17h00	Hồ Chí Minh	100
